Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
38,male,2,own,little,,1924,10,radio/TV,192.4,962.0,"38-year-old male with moderate job, owns housing, little savings, no checking account, credit for radio/TV, high debt-to-savings ratio.",bad risk
24,male,2,own,little,rich,5848,36,radio/TV,162.44444444444446,2924.0,"24-year-old male with moderate job, owns housing, little savings, rich checking account, high credit for radio/TV, high debt-to-savings ratio.",bad risk
29,female,2,rent,rich,moderate,7758,24,car,323.25,1939.5,"29-year-old female with moderate job, rents housing, rich savings, moderate checking account, high credit for car, high debt-to-savings ratio.",bad risk
36,male,3,rent,moderate,moderate,6967,24,business,290.2916666666667,2322.3333333333335,"36-year-old male with moderate job, rents housing, moderate savings, moderate checking account, high credit for business, high debt-to-savings ratio.",bad risk
20,female,2,rent,little,little,1282,12,furniture/equipment,106.83333333333333,641.0,"20-year-old female with moderate job, rents housing, little savings, little checking account, credit for furniture/equipment, high debt-to-savings ratio.",bad risk
48,male,2,own,moderate,little,1288,9,repairs,143.11111111111111,429.3333333333333,"48-year-old male with moderate job, owns housing, moderate savings, little checking account, credit for repairs, high debt-to-savings ratio.",bad risk
45,male,1,own,little,little,339,12,education,28.25,169.5,"45-year-old male with stable job, owns housing, little savings, little checking account, credit for education, moderate debt-to-savings ratio.",good risk
38,male,2,own,moderate,moderate,3512,24,car,146.33333333333334,1170.6666666666667,"38-year-old male with moderate job, owns housing, moderate savings, moderate checking account, credit for car, moderate debt-to-savings ratio.",good risk
34,male,1,own,,,1898,6,radio/TV,316.3333333333333,1898.0,"34-year-old male with stable job, owns housing, no savings, no checking account, credit for radio/TV, very high debt-to-savings ratio.",bad risk
36,male,2,own,moderate,,2872,24,radio/TV,119.66666666666667,957.3333333333334,"36-year-old male with moderate savings, owns housing, high debt-to-savings ratio, 24-month loan for radio/TV.",bad risk
30,female,2,own,little,,1055,18,car,58.611111111111114,527.5,"30-year-old female with little savings, owns housing, moderate debt-to-savings ratio, 18-month loan for car.",good risk
36,male,2,own,quite rich,,1262,15,domestic appliances,84.13333333333334,1262.0,"36-year-old male with rich savings, owns housing, very high debt-to-savings ratio, 15-month loan for domestic appliances.",bad risk
70,male,3,free,little,moderate,7308,10,car,730.8,3654.0,"70-year-old male with little savings, free housing, moderate checking account, high debt-to-savings ratio, 10-month loan for car.",bad risk
36,male,2,own,quite rich,,909,36,car,25.25,909.0,"36-year-old male with rich savings, owns housing, moderate debt-to-savings ratio, 36-month loan for car.",good risk
32,male,2,own,quite rich,,2978,6,furniture/equipment,496.3333333333333,2978.0,"32-year-old male with rich savings, owns housing, very high debt-to-savings ratio, 6-month loan for furniture/equipment.",bad risk
33,female,2,own,little,little,1131,18,furniture/equipment,62.833333333333336,565.5,"33-year-old female with little savings, owns housing, little checking account, moderate debt-to-savings ratio, 18-month loan for furniture/equipment.",good risk
20,female,2,own,rich,moderate,1577,11,furniture/equipment,143.36363636363637,394.25,"20-year-old female with rich savings, owns housing, moderate checking account, moderate debt-to-savings ratio, 11-month loan for furniture/equipment.",good risk
25,female,2,rent,little,,3972,24,furniture/equipment,165.5,1986.0,"25-year-old female with little savings, rents housing, high debt-to-savings ratio, 24-month loan for furniture/equipment.",bad risk
31,male,2,own,little,moderate,1935,24,business,80.625,967.5,"31-year-old male with little savings, owns housing, moderate checking account, high debt-to-savings ratio, 24-month loan for business.",bad risk
33,male,2,rent,little,little,950,15,car,63.333333333333336,475.0,"33-year-old male with little savings, rents housing, little checking account, moderate debt-to-savings ratio, 15-month loan for car.",good risk
26,female,2,own,little,,763,12,furniture/equipment,63.583333333333336,381.5,"26-year-old female with little savings, owns housing, moderate debt-to-savings ratio, 12-month loan for furniture/equipment.",good risk
34,female,3,own,little,moderate,2064,24,furniture/equipment,86.0,1032.0,"34-year-old female with little savings, owns housing, moderate checking account, moderate debt-to-savings ratio, 24-month loan for furniture/equipment.",good risk
33,male,2,own,little,moderate,1414,8,radio/TV,176.75,707.0,"33-year-old male with little savings, owns housing, moderate checking account, moderate debt-to-savings ratio, 8-month loan for radio/TV.",good risk
26,male,2,own,little,little,3414,21,education,162.57142857142858,1707.0,"26-year-old male with little savings, owns housing, little checking account, high debt-to-savings ratio, 21-month loan for education.",bad risk
53,female,3,own,,,7485,30,car,249.5,7485.0,"53-year-old female with no savings, owns housing, very high debt-to-savings ratio, 30-month loan for car.",bad risk
42,male,2,own,little,little,2577,12,furniture/equipment,214.75,1288.5,"42-year-old male with little savings, owns housing, little checking account, high debt-to-savings ratio, 12-month loan for furniture/equipment.",bad risk
52,male,2,own,quite rich,little,338,6,radio/TV,56.333333333333336,338.0,"52-year-old male with rich savings, owns housing, little checking account, moderate debt-to-savings ratio, 6-month loan for radio/TV.",good risk
31,male,3,rent,little,,1963,12,radio/TV,163.58333333333334,981.5,"31-year-old male with little savings, rents housing, high debt-to-savings ratio, 12-month loan for radio/TV.",bad risk
65,male,2,own,little,little,571,21,car,27.19047619047619,285.5,"65-year-old male with little savings, owns housing, little checking account, moderate debt-to-savings ratio, 21-month loan for car.",good risk
28,male,2,own,little,,9572,36,business,265.8888888888889,4786.0,"28-year-old male with a high debt-to-savings ratio, owns housing, little savings, high credit amount for business, 36-month duration.",bad risk
30,male,3,own,little,moderate,4455,36,business,123.75,2227.5,"30-year-old male with moderate checking account, owns housing, little savings, moderate credit amount for business, 36-month duration.",good risk
40,male,1,own,,little,1647,21,car,78.42857142857143,1647.0,"40-year-old male with little checking account, owns housing, no savings, low credit amount for car, 21-month duration.",good risk
50,male,2,own,rich,,3777,24,furniture/equipment,157.375,944.25,"50-year-old male with rich savings, owns housing, no checking account, moderate credit amount for furniture/equipment, 24-month duration.",good risk
36,male,2,own,little,moderate,884,18,car,49.111111111111114,442.0,"36-year-old male with moderate checking account, owns housing, little savings, low credit amount for car, 18-month duration.",good risk
31,male,2,own,little,,1360,15,radio/TV,90.66666666666667,680.0,"31-year-old male with no checking account, owns housing, little savings, low credit amount for radio/TV, 15-month duration.",bad risk
74,female,3,free,little,moderate,5129,9,car,569.8888888888889,2564.5,"74-year-old female with moderate checking account, no housing, little savings, moderate credit amount for car, 9-month duration.",good risk
68,male,0,free,little,moderate,1175,16,car,73.4375,587.5,"68-year-old male with no job, no housing, little savings, moderate checking account, low credit amount for car, 16-month duration.",bad risk
20,male,2,own,moderate,little,674,12,radio/TV,56.166666666666664,224.66666666666666,"20-year-old male with little checking account, owns housing, moderate savings, low credit amount for radio/TV, 12-month duration.",good risk
33,female,2,own,little,moderate,3244,18,furniture/equipment,180.22222222222223,1622.0,"33-year-old female with moderate checking account, owns housing, little savings, moderate credit amount for furniture/equipment, 18-month duration.",good risk
54,male,3,own,rich,,4591,24,business,191.29166666666666,1147.75,"54-year-old male with no checking account, owns housing, rich savings, moderate credit amount for business, 24-month duration.",good risk
34,male,1,free,moderate,moderate,3844,48,business,80.08333333333333,1281.3333333333333,"34-year-old male with moderate checking account, no housing, moderate savings, moderate credit amount for business, 48-month duration.",good risk
36,male,2,own,little,moderate,3915,27,business,145.0,1957.5,"36-year-old male with moderate checking account, owns housing, little savings, moderate credit amount for business, 27-month duration.",good risk
29,male,2,rent,little,,2108,6,radio/TV,351.3333333333333,1054.0,"29-year-old male with no checking account, rents housing, little savings, low credit amount for radio/TV, 6-month duration.",bad risk
21,male,2,rent,moderate,moderate,3031,45,radio/TV,67.35555555555555,1010.3333333333334,"21-year-old male with moderate checking account, rents housing, moderate savings, moderate credit amount for radio/TV, 45-month duration.",good risk
34,female,3,own,little,moderate,1501,9,education,166.77777777777777,750.5,"34-year-old female with moderate checking account, owns housing, little savings, low credit amount for education, 9-month duration.",good risk
28,female,2,own,little,,1382,6,radio/TV,230.33333333333334,691.0,"28-year-old female with no checking account, owns housing, little savings, low credit amount for radio/TV, 6-month duration.",bad risk
27,female,2,rent,moderate,moderate,951,12,furniture/equipment,79.25,317.0,"27-year-old female with moderate checking account, rents housing, moderate savings, low credit amount for furniture/equipment, 12-month duration.",good risk
36,male,2,free,,moderate,2760,24,car,115.0,2760.0,"36-year-old male with moderate checking account, no housing, no savings, moderate credit amount for car, 24-month duration.",bad risk
40,male,3,own,little,moderate,4297,18,furniture/equipment,238.72222222222223,2148.5,"40-year-old male with moderate checking account, owns housing, little savings, moderate credit amount for furniture/equipment, 18-month duration.",good risk
52,male,2,own,quite rich,,936,9,education,104.0,936.0,"52-year-old male with stable job, owns housing, rich savings, low debt-to-savings ratio, seeking education funding.",good risk
27,male,1,own,little,little,1168,12,car,97.33333333333333,584.0,"27-year-old male with stable job, owns housing, little savings, moderate debt-to-savings ratio, seeking car funding.",good risk
26,male,2,own,little,,5117,27,business,189.5185185185185,2558.5,"26-year-old male with stable job, owns housing, little savings, very high debt-to-savings ratio, seeking business funding.",bad risk
21,male,2,rent,little,little,902,12,education,75.16666666666667,451.0,"21-year-old male with stable job, rents housing, little savings, high debt-to-savings ratio, seeking education funding.",bad risk
