Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
30,male,2,own,moderate,moderate,3566,48,business,74.29166666666667,1188.6666666666667,"Skilled, owns home. High credit over very long duration for business. Moderate savings, but high debt-to-savings ratio.",bad risk
39,female,2,own,little,little,860,6,car,143.33333333333334,430.0,"Skilled, owns home. Low credit over a short term, with a manageable monthly payment. Low debt-to-savings ratio despite minimal savings.",good risk
51,female,2,own,moderate,no info,682,12,car,56.833333333333336,227.33333333333334,"Mature, skilled, owns home. Very low credit, short duration. Moderate savings result in a very low debt-to-savings ratio.",good risk
28,male,2,own,little,little,5371,36,furniture/equipment,149.19444444444446,2685.5,"Young, skilled, owns home. High credit for long duration. Minimal savings and checking, leading to an extremely high debt-to-savings ratio.",bad risk
46,male,2,own,rich,no info,1582,18,radio/TV,87.88888888888889,395.5,"Mature, skilled, owns home. Moderate credit amount and duration. Rich savings provide strong coverage, resulting in a low debt-to-savings ratio.",good risk
42,male,2,free,moderate,no info,1346,6,radio/TV,224.33333333333334,448.6666666666667,"Skilled, lives rent-free. Moderate credit, very short duration, high monthly payment. Moderate savings result in a low debt-to-savings ratio.",good risk
38,male,2,own,little,no info,1924,10,radio/TV,192.4,962.0,"Skilled, owns home. Moderate credit over a short period. Low savings and no checking info, but a moderate debt-to-savings ratio.",good risk
24,male,2,own,little,rich,5848,36,radio/TV,162.44444444444446,2924.0,"Young, skilled, owns home. High credit, long duration. Rich checking account, but minimal savings results in an extremely high debt-to-savings ratio.",bad risk
29,female,2,rent,rich,moderate,7758,24,car,323.25,1939.5,"Skilled, rents. Very high credit with high monthly payments. Rich savings are positive, but the debt-to-savings ratio remains high.",bad risk
36,male,3,rent,moderate,moderate,6967,24,business,290.2916666666667,2322.3333333333335,"Highly skilled, rents. Very high credit for business, moderate duration. Moderate liquidity but a very high debt-to-savings ratio.",bad risk
20,female,2,rent,little,little,1282,12,furniture/equipment,106.83333333333333,641.0,"Very young, skilled, rents. Moderate credit over 12 months. Low savings/checking, resulting in a moderate debt-to-savings ratio for their age.",bad risk
48,male,2,own,moderate,little,1288,9,repairs,143.11111111111111,429.3333333333333,"Mature, skilled, owns home. Low credit for repairs, short duration. Moderate savings provide good coverage, leading to a low debt-to-savings ratio.",good risk
45,male,1,own,little,little,339,12,education,28.25,169.5,"Unskilled, owns home. Very low credit, short duration. Minimal savings, but the debt-to-savings ratio is very low due to tiny loan.",good risk
38,male,2,own,moderate,moderate,3512,24,car,146.33333333333334,1170.6666666666667,"Skilled, owns home. Moderate-high credit for 24 months. Moderate liquidity, but the debt-to-savings ratio is high.",bad risk
34,male,1,own,no info,no info,1898,6,radio/TV,316.3333333333333,1898.0,"Unskilled, owns home. Moderate credit, very short duration, high monthly payment. No savings/checking info and very high debt-to-savings ratio.",bad risk
36,male,2,own,moderate,no info,2872,24,radio/TV,119.66666666666667,957.3333333333334,"Skilled, owns home. Moderate credit for 24 months. Moderate savings, leading to a moderate debt-to-savings ratio. No checking info.",good risk
30,female,2,own,little,no info,1055,18,car,58.611111111111114,527.5,"Skilled, owns home. Low credit over 18 months. Minimal savings/no checking info, but the debt-to-savings ratio is moderate.",good risk
36,male,2,own,quite rich,no info,1262,15,domestic appliances,84.13333333333334,1262.0,"Skilled, owns home. Low credit, moderate duration. Has ""quite rich"" savings, but the debt-to-savings ratio is high.",bad risk
70,male,3,free,little,moderate,7308,10,car,730.8,3654.0,"Very elderly, highly skilled, lives rent-free. Very high credit, short duration, with massive monthly payments. Extremely high debt-to-savings ratio.",bad risk
36,male,2,own,quite rich,no info,909,36,car,25.25,909.0,"Skilled, owns home. Very low credit over very long duration. Has ""quite rich"" savings, leading to a moderate debt-to-savings ratio and minimal monthly payments.",good risk
32,male,2,own,quite rich,no info,2978,6,furniture/equipment,496.3333333333333,2978.0,"Skilled, owns home. Moderate-high credit, very short duration, with very high monthly payments. Has ""quite rich"" savings, but an extremely high debt-to-savings ratio.",bad risk
33,female,2,own,little,little,1131,18,furniture/equipment,62.833333333333336,565.5,"Skilled, owns home. Low credit over 18 months. Minimal savings/checking accounts, but the debt-to-savings ratio is moderate.",good risk
20,female,2,own,rich,moderate,1577,11,furniture/equipment,143.36363636363637,394.25,"Very young, skilled, owns home. Moderate credit over short duration. Rich savings and moderate checking lead to a very low debt-to-savings ratio.",good risk
25,female,2,rent,little,no info,3972,24,furniture/equipment,165.5,1986.0,"Young, skilled, rents. High credit over 24 months. Minimal savings/no checking info result in a high debt-to-savings ratio.",bad risk
31,male,2,own,little,moderate,1935,24,business,80.625,967.5,"Skilled, owns home. Moderate credit over 24 months for business purpose. Moderate liquidity but low savings, resulting in a moderate debt-to-savings ratio.",bad risk
33,male,2,rent,little,little,950,15,car,63.333333333333336,475.0,"Skilled, rents. Low credit over 15 months. Minimal savings/checking accounts, but the debt-to-savings ratio is low.",good risk
26,female,2,own,little,no info,763,12,furniture/equipment,63.583333333333336,381.5,"Young, skilled, owns home. Very low credit over 12 months. Minimal savings/no checking info, but the debt-to-savings ratio is low.",good risk
34,female,3,own,little,moderate,2064,24,furniture/equipment,86.0,1032.0,"Highly skilled, owns home. Moderate credit over 24 months. Moderate liquidity but minimal savings, resulting in a high debt-to-savings ratio.",bad risk
33,male,2,own,little,moderate,1414,8,radio/TV,176.75,707.0,"Skilled, owns home. Moderate credit over short duration. Moderate liquidity but minimal savings, resulting in a moderate debt-to-savings ratio.",good risk
26,male,2,own,little,little,3414,21,education,162.57142857142858,1707.0,"Young, skilled, owns home. Moderate-high credit for education over 21 months. Minimal savings/checking, leading to a high debt-to-savings ratio.",bad risk
53,female,3,own,no info,no info,7485,30,car,249.5,7485.0,"Highly skilled, owns home. Very high credit over 30 months. No savings/checking account info, resulting in an extremely high debt-to-savings ratio.",bad risk
42,male,2,own,little,little,2577,12,furniture/equipment,214.75,1288.5,"Skilled, owns home. Moderate credit over 12 months. Minimal savings/checking, leading to a high debt-to-savings ratio.",bad risk
52,male,2,own,quite rich,little,338,6,radio/TV,56.333333333333336,338.0,"Mature, skilled, owns home. Very low credit over a short term. ""Quite rich"" savings provide strong coverage, resulting in a low debt-to-savings ratio.",good risk
31,male,3,rent,little,no info,1963,12,radio/TV,163.58333333333334,981.5,"Highly skilled, rents. Moderate credit over 12 months. Minimal savings/no checking info, but the debt-to-savings ratio is moderate.",good risk
65,male,2,own,little,little,571,21,car,27.19047619047619,285.5,"Elderly, skilled, owns home. Very low credit over long duration, with minimal monthly payments. Low savings but very low debt-to-savings ratio.",good risk
28,male,2,own,little,no info,9572,36,business,265.8888888888889,4786.0,"Young, skilled, owns home. Very high credit for business over 36 months. Minimal savings/no checking info, leading to an extremely high debt-to-savings ratio.",bad risk
30,male,3,own,little,moderate,4455,36,business,123.75,2227.5,"Highly skilled, owns home. High credit for business over 36 months. Moderate liquidity but minimal savings, resulting in a very high debt-to-savings ratio.",bad risk
40,male,1,own,no info,little,1647,21,car,78.42857142857143,1647.0,"Unskilled, owns home. Moderate credit over 21 months. No savings info and minimal checking, resulting in a high debt-to-savings ratio.",bad risk
50,male,2,own,rich,no info,3777,24,furniture/equipment,157.375,944.25,"Mature, skilled, owns home. High credit over 24 months. Rich savings provide strong coverage, leading to a moderate and acceptable debt-to-savings ratio.",good risk
36,male,2,own,little,moderate,884,18,car,49.111111111111114,442.0,"Skilled, owns home. Low credit over 18 months. Moderate liquidity, but minimal savings. Low debt-to-savings ratio.",good risk
31,male,2,own,little,no info,1360,15,radio/TV,90.66666666666667,680.0,"Skilled, owns home. Moderate credit over 15 months. Minimal savings/no checking info, but the debt-to-savings ratio is moderate.",good risk
74,female,3,free,little,moderate,5129,9,car,569.8888888888889,2564.5,"Very elderly, highly skilled, lives rent-free. High credit over short duration with massive monthly payments. Extremely high debt-to-savings ratio.",bad risk
68,male,0,free,little,moderate,1175,16,car,73.4375,587.5,"Elderly, unemployed, lives rent-free. Moderate credit over 16 months. Limited savings, but moderate liquidity and debt-to-savings ratio.",bad risk
20,male,2,own,moderate,little,674,12,radio/TV,56.166666666666664,224.66666666666666,"Very young, skilled, owns home. Very low credit over 12 months. Moderate savings and a very low debt-to-savings ratio provide strong repayment capacity.",good risk
33,female,2,own,little,moderate,3244,18,furniture/equipment,180.22222222222223,1622.0,"Skilled, owns home. Moderate-high credit over 18 months. Moderate liquidity but minimal savings, resulting in a high debt-to-savings ratio.",bad risk
54,male,3,own,rich,no info,4591,24,business,191.29166666666666,1147.75,"Highly skilled, owns home. High credit for business over 24 months. Rich savings, but the debt-to-savings ratio is high.",bad risk
34,male,1,free,moderate,moderate,3844,48,business,80.08333333333333,1281.3333333333333,"Unskilled, lives rent-free. High credit for business over very long duration. Moderate liquidity but a high debt-to-savings ratio.",bad risk
